id,f1,f2,f3,f4,y1,y2,y3
1013,27.92,22.36,34,20001.18256,-0.37,0.02,-50.58
1014,27.94,22.34,33,20002.00272,-0.39,0.02,-50.58
1015,27.97,22.45,34,19995.26978,-0.37,-0.0699999999999998,-50.6
1016,27.98,22.36,34,20004.23431,-0.4,0.04,-50.58
1017,27.99,22.36,34,19997.06268,-0.38,-0.01,-50.61
1018,27.98,22.33,34,20002.46048,-0.39,0.01,-50.92
1019,28.02,22.37,34,20001.56403,-0.37,-0.0899999999999999,-51.09
1020,27.96,22.39,34,19995.36514,-0.4,0,-50.8
1021,27.94,22.39,34,20003.94821,-0.37,-0.0899999999999999,-50.81
1022,28,22.39,33,19996.05179,-0.41,0.02,-50.79
1023,27.97,22.38,34,20004.13895,-0.38,-0.11,-50.84
1024,27.95,22.38,34,19999.75204,-0.4,-0.02,-50.88
1025,27.96,22.39,34,19996.96732,-0.43,-0.02,-50.94
1026,27.93,22.4,34,20003.22342,-0.42,0,-50.93
1027,27.98,22.38,34,19995.38422,-0.36,-0.16,-50.87
1028,27.92,22.38,34,20004.673,-0.38,-0.05,-50.35
1029,28,22.43,34,19998.47412,-0.32,-0.0600000000000001,-50.67
1030,27.99,22.45,34,20000.19073,-0.38,0,-50.68
1031,27.97,22.43,34,20002.38419,-0.36,-0.0699999999999998,-50.68
1032,27.98,22.4,34,19994.65942,-0.31,-0.13,-50.71
1033,28,22.36,34,20004.50134,-0.39,0.03,-50.68
1034,28.01,22.39,34,19997.23434,-0.36,0,-50.69
1035,27.94,22.37,34,20002.5177,-0.36,0,-50.67
1036,27.97,22.38,34,20000.6485,-0.39,-0.0699999999999998,-50.72
1037,27.98,22.4,34,19995.76569,-0.35,-0.04,-50.68
1038,27.97,22.36,34,20003.64304,-0.39,0.04,-50.5
1039,28,22.39,34,19995.327,-0.41,0.04,-51.07
1040,27.97,22.4,34,20004.4632,-0.38,-0.0600000000000001,-51.08
1041,28.01,22.36,34,19999.59946,-0.39,0.02,-51.11
1042,27.98,22.36,34,19998.53134,-0.39,0.01,-51.08
1043,28.01,22.39,34,20002.61307,-0.42,0.01,-51.14
1044,27.99,22.42,34,19994.58313,-0.32,-0.0999999999999999,-51.12
1045,27.97,22.43,33,20004.42505,-0.44,0.04,-51.12
1046,27.96,22.4,34,19998.4169,-0.35,0,-51.15
1047,28,22.4,34,19998.58856,-0.39,-0.03,-51.32
1048,28,22.37,34,20003.58582,-0.38,-0.03,-51.11
1049,27.98,22.39,34,19995.74661,-0.37,-0.05,-51.2
1050,28.04,22.37,34,20004.04358,-0.37,-0.0899999999999999,-51.13
1051,27.94,22.4,34,20000.24796,-0.4,-0.13,-51.08
1052,27.96,22.37,34,19995.38422,-0.37,-0.02,-51.06
1053,27.97,22.34,34,20004.42505,-0.41,0.04,-51.02
1054,27.98,22.43,34,19997.74933,-0.35,-0.0699999999999998,-51.03
1055,27.99,22.37,34,19999.69482,-0.34,-0.12,-51.17
1056,27.98,22.39,34,20003.07083,-0.33,-0.0799999999999999,-50.42
1057,27.97,22.4,34,19995.68939,-0.38,-0.0799999999999999,-50.36
1058,28.01,22.41,34,20003.41415,-0.39,0.02,-51.17
1059,27.97,22.39,34,20001.48773,-0.32,-0.04,-51.15
1060,27.99,22.39,34,19994.85016,-0.39,-0.05,-51.17
1061,28.03,22.4,34,20004.52042,-0.33,-0.01,-51.19
1062,28.01,22.33,34,20000.41962,-0.35,-0.0799999999999999,-51.17
1063,27.99,22.4,34,19995.40329,-0.39,0.02,-51.18
1064,27.98,22.39,34,20004.34875,-0.36,-0.05,-51.19
1065,27.96,22.36,34,19998.72208,-0.38,-0.01,-51.16
1066,28.02,22.36,34,19996.66214,-0.36,-0.04,-51.14
1067,27.99,22.39,34,20004.3869,-0.36,-0.0600000000000001,-50.98
1068,27.99,22.4,34,19997.15805,-0.36,-0.11,-50.98
1069,28,22.36,34,19998.58856,-0.4,-0.0699999999999998,-50.97
1070,27.98,22.34,34,20003.85284,-0.41,-0.04,-50.97
1071,27.97,22.4,34,19997.06268,-0.4,0.01,-51
1072,28.02,22.39,34,19998.79837,-0.42,0.02,-51
1073,27.99,22.4,34,20003.75748,-0.41,0,-50.98
1074,27.99,22.4,34,19996.66214,-0.36,0.04,-51.01
1075,28.02,22.43,34,20001.41144,-0.37,-0.0699999999999998,-50.87
1076,28.04,22.39,34,20003.0899,-0.39,0.01,-50.63
1077,28.01,22.37,34,19995.88013,-0.37,-0.12,-51.23
1078,27.99,22.42,34,20003.28064,-0.4,-0.02,-51.2
1079,27.98,22.4,34,20002.53677,-0.4,0.03,-51.21
1080,28.01,22.39,34,19995.28885,-0.36,-0.0600000000000001,-51.17
1081,27.97,22.38,34,20003.24249,-0.35,-0.02,-51.07
1082,28.01,22.37,34,20002.61307,-0.4,0.04,-51.14
1083,28.05,22.4,34,19994.90738,-0.43,0.0800000000000001,-51.17
1084,27.95,22.4,34,20003.68118,-0.42,0.02,-51.28
1085,28,22.37,34,20002.09808,-0.37,-0.0799999999999999,-50.91
1086,27.99,22.39,34,19994.98367,-0.37,0.03,-51.04
1087,28.04,22.39,34,20004.25339,-0.44,0.0800000000000001,-50.99
1088,28.02,22.4,34,20002.21252,-0.43,0.04,-51.04
1089,28.01,22.41,34,19995.19348,-0.38,-0.04,-51
1090,28.01,22.36,34,20004.23431,-0.36,-0.0799999999999999,-51
1091,27.98,22.4,34,20002.13623,-0.39,-0.05,-50.95
1092,28,22.37,33,19995.09811,-0.43,0.04,-51.01
1093,28.01,22.34,34,20001.79291,-0.39,-0.03,-51.02
1094,27.98,22.4,34,20002.8801,-0.38,-0.04,-51.1
1095,28.03,22.4,34,19995.17441,-0.38,0.04,-51.6
1096,28,22.39,34,20003.71933,-0.39,0.0600000000000001,-51.31
1097,27.99,22.39,34,20002.05994,-0.44,0.0900000000000001,-51.3
1098,28.03,22.35,34,19994.54498,-0.34,0.0800000000000001,-51.3
1099,27.99,22.37,34,20004.13895,-0.41,0.0700000000000001,-51.33
1100,28,22.4,34,20001.20163,-0.39,0.03,-51.3
1101,28.02,22.37,34,19995.23163,-0.35,0.05,-51.3
1102,28.03,22.38,34,20003.98636,-0.38,-0.0699999999999998,-51.3
1103,28.04,22.43,34,20000.87738,-0.35,0.04,-51.28
1104,28.07,22.34,34,19994.86923,-0.42,0.0600000000000001,-51.29
1105,28.03,22.38,34,20004.36783,-0.34,-0.03,-51.3
1106,27.98,22.34,34,20000.66757,-0.4,0,-51.29
1107,27.95,22.41,34,19994.77386,-0.4,0.0600000000000001,-51.29
1108,27.98,22.4,34,20004.55856,-0.36,-0.0600000000000001,-51.28
1109,28.06,22.43,34,20000.80109,-0.39,-0.02,-51.29
1110,28.08,22.36,34,19994.94553,-0.37,0,-51.3
1111,28.04,22.39,34,20004.40598,-0.37,-0.01,-51.32
1112,28.01,22.36,34,20000.82016,-0.39,0.04,-51.32
1113,28.01,22.37,34,19994.77386,-0.42,0.05,-51.32
1114,28.08,22.36,34,20004.53949,-0.39,0.11,-50.79
1115,28.04,22.43,34,20000.38147,-0.39,-0.01,-50.99
1116,28.04,22.39,34,19994.98367,-0.36,-0.04,-50.96
1117,28,22.39,34,20004.50134,-0.33,0.04,-50.95
1118,28.04,22.39,34,20000.6485,-0.42,0.1,-50.94
1119,28.04,22.42,34,19994.50684,-0.4,0,-51
1120,27.97,22.37,34,20004.42505,-0.38,0.0600000000000001,-50.97
1121,28.07,22.34,34,20000.95367,-0.36,0.0900000000000001,-50.94
1122,28.03,22.4,34,19994.90738,-0.42,0.0900000000000001,-50.97
1123,28.03,22.41,34,20004.23431,-0.38,0.04,-50.97
1124,28.03,22.43,34,20001.46866,-0.4,0.0900000000000001,-50.97
1125,28.04,22.36,34,19995.34607,-0.41,0.1,-51.24
1126,28.03,22.41,34,20004.23431,-0.37,0.13,-51.23
1127,28.04,22.43,34,20000.45776,-0.36,0.01,-51.23
1128,27.98,22.42,34,19994.88831,-0.42,0.0900000000000001,-51.27
1129,28.01,22.33,34,20004.29153,-0.4,0.14,-51.22
1130,28,22.36,34,20000.03815,-0.37,0.13,-51.22
1131,28.01,22.4,34,19994.98367,-0.42,0.15,-51.24
1132,28.04,22.41,34,20004.3869,-0.41,0.05,-51.23
1133,28,22.37,34,19999.79019,-0.4,0.15,-51.28
1134,28.04,22.38,34,19996.24252,-0.39,0.05,-50.98
1135,28.04,22.36,33,20003.83377,-0.44,0.15,-51.03
1136,28.01,22.39,34,19998.76022,-0.43,0.15,-51.01
1137,27.98,22.37,34,19998.45505,-0.4,0.02,-50.99
1138,28.07,22.43,34,20003.43323,-0.4,0.05,-50.99
1139,28.07,22.37,34,19996.28067,-0.42,0.11,-51
1140,28.05,22.39,34,20000.9346,-0.41,0.11,-50.97
1141,27.99,22.36,34,20003.05176,-0.43,0.16,-50.95
1142,28.04,22.41,34,19995.5368,-0.44,0.17,-51.46
1143,28.07,22.46,34,20003.12805,-0.42,0.0900000000000001,-51.77
1144,27.97,22.43,34,20001.23978,-0.45,0.14,-51.45
1145,28,22.41,34,19994.81201,-0.4,0.18,-51.39
1146,28.07,22.41,34,20004.61578,-0.37,0.15,-51.37
1147,28.07,22.4,34,19999.73297,-0.39,0.0900000000000001,-51.4
1148,27.97,22.41,34,19995.38422,-0.36,0.04,-51.4
1149,28.02,22.39,34,20003.96729,-0.42,0.0900000000000001,-51.41
1150,28.03,22.38,34,19998.74115,-0.43,0.21,-51.45
1151,28,22.39,34,19995.70847,-0.41,0.17,-51.41
1152,28.07,22.43,34,20004.36783,-0.38,0.18,-50.94
1153,28.03,22.39,34,19999.31335,-0.39,0.0900000000000001,-51.04
1154,28.02,22.47,34,19995.82291,-0.35,0.15,-51.03
1155,28.03,22.39,34,20004.31061,-0.39,0.0800000000000001,-51.1
1156,28.03,22.37,34,19998.76022,-0.39,0.0800000000000001,-51.13
1157,28.04,22.39,34,19995.70847,-0.41,0.16,-51.16
1158,28.07,22.42,34,20004.19617,-0.42,0.17,-51.13
1159,28,22.41,34,19998.87466,-0.4,0.23,-51.2
1160,28.02,22.43,34,19996.31882,-0.41,0.22,-51.18
1161,28.09,22.39,34,20004.23431,-0.39,0.1,-50.95
1162,28.02,22.41,34,19999.04633,-0.4,0.1,-50.99
1163,28.03,22.43,34,19994.83109,-0.38,0.14,-51.11
1164,27.97,22.4,34,20004.55856,-0.43,0.13,-51.1
1165,28.04,22.43,34,19999.65668,-0.43,0.0900000000000001,-51.12
1166,28.01,22.39,34,19995.65125,-0.42,0.19,-51.1
1167,28.09,22.39,34,20004.4632,-0.38,0.0700000000000001,-51.07
1168,27.99,22.37,34,19999.7139,-0.45,0.19,-51.1
1169,28.06,22.37,34,19995.02182,-0.44,0.15,-51.17
1170,28.01,22.42,34,20003.83377,-0.41,0.16,-51.18
1171,27.98,22.37,34,20001.46866,-0.39,0.16,-51.25
1172,28.05,22.41,34,19995.327,-0.41,0.2,-51.27
1173,28.09,22.36,34,20002.89917,-0.42,0.15,-51.4
1174,28.05,22.4,34,20003.05176,-0.42,0.2,-51.35
1175,28.05,22.37,34,19996.16623,-0.44,0.13,-51.32
1176,28.04,22.38,34,19999.79019,-0.43,0.12,-51.31
1177,28.05,22.37,34,20003.58582,-0.45,0.15,-51.29
1178,28.07,22.39,34,19998.0545,-0.42,0.18,-51.36
1179,28.09,22.41,34,19995.82291,-0.39,0.14,-51.32
1180,28.03,22.37,34,20004.59671,-0.39,0.18,-51.29
1181,27.97,22.36,34,20000.03815,-0.44,0.11,-51.28
1182,27.99,22.34,34,19994.85016,-0.43,0.0900000000000001,-51.22
1183,28.05,22.44,34,20002.99454,-0.47,0.16,-51.28
1184,28,22.43,34,20002.97546,-0.43,0.21,-51.32
1185,28.01,22.4,34,19996.10901,-0.42,0.2,-51.29
1186,28.05,22.4,34,19997.42508,-0.42,0.16,-51.17
1187,28.02,22.35,34,20004.63486,-0.36,0.16,-51.11
1188,28.07,22.44,34,20000.80109,-0.44,0.15,-51.19
1189,28.07,22.41,34,19995.51773,-0.45,0.19,-51.27
1190,28.03,22.43,34,20001.41144,-0.43,0.17,-51.35
1191,28.04,22.43,34,20003.41415,-0.4,0.1,-51.31
1192,27.98,22.4,34,19997.90192,-0.41,0.11,-51.26
1193,28.01,22.38,34,19994.71664,-0.41,0.14,-51.23
1194,28.05,22.38,34,20003.96729,-0.4,0.16,-51.25
1195,28.07,22.41,34,20002.42233,-0.41,0.19,-51.4
1196,28.1,22.44,34,19996.16623,-0.4,0.24,-51.4
1197,28.02,22.42,34,19998.45505,-0.42,0.23,-51.31
1198,28.06,22.36,34,20004.57764,-0.39,0.18,-51.35
1199,28.04,22.41,34,20000.80109,-0.41,0.2,-51.05
1200,28.08,22.42,34,19995.327,-0.42,0.23,-50.93
1201,28.02,22.42,34,20001.18256,-0.39,0.15,-51.24
1202,28.07,22.39,34,20003.71933,-0.38,0.18,-51.24
1203,28.04,22.4,34,19999.84741,-0.43,0.22,-51.22
1204,28.06,22.4,34,19994.65942,-0.43,0.21,-51.24
1205,28.03,22.41,34,20003.50952,-0.47,0.2,-51.2
1206,28.05,22.4,34,20003.41415,-0.41,0.18,-51.19
1207,28.07,22.37,34,19998.03543,-0.42,0.2,-51.21
1208,28.07,22.4,34,19994.88831,-0.45,0.21,-51.25
1209,28.01,22.4,34,20004.36783,-0.4,0.15,-51.54
1210,28.02,22.43,34,20002.82288,-0.42,0.19,-51.33
1211,28.05,22.37,34,19997.63489,-0.46,0.17,-51.38
1212,28.04,22.37,34,19995.02182,-0.44,0.17,-51.42
1213,28.1,22.34,34,20004.50134,-0.39,0.17,-51.41
1214,28.06,22.44,34,20002.84195,-0.49,0.2,-51.43
1215,28.13,22.38,34,19997.57767,-0.42,0.18,-51.52
1216,28.06,22.4,34,19995.63217,-0.43,0.2,-51.56
1217,28.07,22.39,34,20004.52042,-0.4,0.12,-51.63
1218,28.04,22.38,34,20001.96457,-0.41,0.19,-50.99
1219,28.09,22.44,34,19995.5368,-0.46,0.19,-50.94
1220,28.02,22.42,34,19999.4278,-0.39,0.15,-51.44
1221,28.03,22.39,34,20004.71115,-0.41,0.19,-51.41
1222,28.05,22.48,34,20000.97275,-0.39,0.2,-51.43
1223,28.11,22.4,34,19995.42236,-0.42,0.21,-51.45
1224,28.11,22.33,34,20000.80109,-0.45,0.21,-51.46
1225,28.03,22.43,34,20003.96729,-0.4,0.2,-51.45
1226,28.02,22.4,34,19999.54224,-0.42,0.19,-51.47
1227,28.09,22.41,34,19994.94553,-0.42,0.18,-51.44
1228,28.04,22.34,34,20001.90735,-0.37,0.18,-51.46
1229,28.04,22.4,34,20003.79562,-0.38,0.2,-51.46
1230,28.04,22.4,34,19999.69482,-0.43,0.21,-51.46
1231,28.07,22.4,34,19995.55588,-0.43,0.16,-51.48
1232,28.08,22.41,34,20000.78201,-0.45,0.12,-51.46
1233,28.02,22.37,34,20003.70026,-0.45,0.18,-51.46
1234,28.11,22.37,34,19998.66486,-0.4,0.19,-51.48
1235,28.03,22.41,34,19995.23163,-0.46,0.17,-51.43
1236,28.08,22.41,34,20002.93732,-0.43,0.15,-51.44
1237,28.12,22.37,34,20003.35693,-0.43,0.16,-51.74
1238,28.01,22.36,34,19998.32153,-0.46,0.2,-52.29
1239,28.04,22.42,34,19995.44144,-0.44,0.21,-51.77
1240,28.03,22.42,34,20003.91006,-0.41,0.2,-51.62
1241,28.14,22.47,34,20002.5177,-0.48,0.19,-51.69
1242,28.04,22.37,34,19996.81473,-0.48,0.21,-51.67
1243,28.04,22.37,34,19997.57767,-0.45,0.17,-51.72
1244,28.08,22.37,34,20004.11987,-0.53,0.21,-51.76
1245,28,22.36,34,20000.2861,-0.49,0.18,-51.79
1246,28.11,22.38,34,19995.28885,-0.48,0.16,-51.77
1247,28.11,22.42,34,20002.19345,-0.46,0.24,-51.4
1248,28.03,22.41,34,20003.18527,-0.5,0.21,-51.6
1249,28.08,22.37,34,19998.74115,-0.46,0.16,-51.63
1250,28.04,22.4,34,19995.34607,-0.51,0.22,-51.78
1251,28.07,22.41,34,20004.23431,-0.48,0.2,-51.77
1252,28.05,22.33,34,20002.5177,-0.46,0.23,-51.74
1253,28.03,22.33,34,19996.60492,-0.45,0.21,-51.73
1254,28.05,22.41,34,19997.63489,-0.48,0.22,-51.77
1255,28.06,22.39,34,20003.96729,-0.46,0.23,-51.79
1256,28.05,22.39,34,20000.5722,-0.48,0.22,-51.31
1257,28.03,22.4,34,19995.88013,-0.47,0.23,-51.12
1258,28.01,22.41,34,20000.20981,-0.42,0.17,-51.46
1259,28.04,22.39,34,20003.70026,-0.47,0.23,-51.46
1260,28.08,22.37,34,19998.89374,-0.43,0.22,-51.43
1261,28.09,22.36,34,19994.98367,-0.46,0.24,-51.43
1262,28.05,22.42,34,20003.35693,-0.49,0.23,-51.44
1263,28.06,22.36,34,20002.74658,-0.41,0.24,-51.45
1264,28.11,22.36,34,19997.55859,-0.52,0.2,-51.44
1265,28.07,22.36,34,19996.01364,-0.46,0.22,-51.47
1266,28.08,22.34,34,20004.11987,-0.45,0.17,-51.9
1267,28.06,22.39,34,20002.19345,-0.44,0.23,-51.73
1268,28.07,22.35,34,19996.47141,-0.47,0.27,-51.79
1269,28.09,22.39,34,19998.49319,-0.48,0.22,-51.77
1270,28.04,22.44,34,20004.42505,-0.48,0.19,-51.81
1271,28.07,22.4,34,20001.27792,-0.43,0.24,-51.87
1272,28.01,22.43,34,19995.67032,-0.51,0.18,-51.9
1273,28.05,22.34,34,19998.35968,-0.5,0.2,-51.98
1274,28.08,22.37,34,20004.13895,-0.5,0.23,-51.9
1275,28.03,22.39,34,19999.4278,-0.46,0.22,-51.89
1276,28.01,22.37,34,19994.83109,-0.44,0.21,-51.76
1277,28.01,22.38,34,20002.13623,-0.47,0.2,-51.76
1278,28.07,22.38,34,20003.56674,-0.46,0.23,-51.73
1279,28.08,22.41,34,19998.68393,-0.48,0.2,-51.77
1280,28.05,22.37,34,19994.86923,-0.49,0.23,-51.8
1281,28.09,22.41,34,20004.1008,-0.44,0.24,-51.81
1282,28.1,22.38,34,20002.49863,-0.47,0.25,-51.79
1283,28.05,22.43,34,19996.43326,-0.47,0.24,-51.83
1284,28.08,22.41,34,19995.59402,-0.43,0.24,-51.88
1285,28.07,22.43,34,20004.48227,-0.49,0.26,-52.14
1286,28.07,22.4,34,20001.54495,-0.47,0.22,-51.6
1287,28.08,22.4,34,19995.74661,-0.47,0.2,-51.6
1288,28.09,22.38,34,19996.41418,-0.49,0.22,-51.62
1289,28.09,22.38,34,20004.32968,-0.5,0.25,-51.62
1290,28,22.39,34,20002.74658,-0.47,0.23,-51.62
1291,28.08,22.43,34,19997.00546,-0.5,0.23,-51.64
1292,28.11,22.4,34,19995.21255,-0.52,0.25,-51.66
1293,28.05,22.39,34,20003.31879,-0.47,0.2,-51.65
1294,28.05,22.36,34,20003.60489,-0.49,0.23,-51.63
1295,28.08,22.39,34,19998.89374,-0.47,0.2,-51.33
1296,28.07,22.39,34,19994.6785,-0.48,0.21,-51.91
1297,28.02,22.4,34,20002.1553,-0.46,0.23,-51.92
1298,28.09,22.42,34,20004.27246,-0.45,0.24,-51.93
1299,28.12,22.35,34,20000.24796,-0.48,0.27,-51.93
1300,28.09,22.39,34,19995.36514,-0.45,0.25,-51.91
1301,28.07,22.41,34,19999.44687,-0.49,0.24,-51.96
1302,28.04,22.43,34,20004.3869,-0.49,0.27,-51.95
1303,28.1,22.38,34,20001.12534,-0.51,0.25,-51.93
1304,28.06,22.3,34,19996.03271,-0.46,0.24,-52.12
1305,28.07,22.41,34,19997.8447,-0.5,0.23,-52.12
1306,28.06,22.4,34,20004.04358,-0.48,0.24,-52.05
1307,28.02,22.35,34,20002.44141,-0.51,0.25,-52.01
1308,28.07,22.39,34,19996.9101,-0.47,0.26,-52.06
1309,28.12,22.37,34,19994.73572,-0.48,0.2,-52.03
1310,28.07,22.41,34,20002.36511,-0.5,0.21,-52.05
1311,28.05,22.39,34,20003.87192,-0.51,0.2,-52.03
1312,28.08,22.4,34,19999.6376,-0.54,0.22,-52.09
1313,28.05,22.37,34,19995.34607,-0.55,0.22,-52.11
1314,28.08,22.35,34,20000.13351,-0.53,0.27,-52.07
1315,28.07,22.34,34,20004.15802,-0.48,0.26,-52.07
1316,28.12,22.34,34,20001.8692,-0.5,0.23,-52.07
1317,28.06,22.37,34,19997.10083,-0.52,0.27,-52.09
1318,28.07,22.41,34,19995.09811,-0.52,0.24,-52.1
1319,28.08,22.39,34,20003.50952,-0.46,0.22,-52.12
1320,28.07,22.4,34,20002.8038,-0.46,0.25,-52.13
1321,28.03,22.4,34,19998.11172,-0.51,0.25,-52.12
1322,28.07,22.41,34,19995.15533,-0.53,0.27,-52.08
1323,28.11,22.41,34,20001.77383,-0.47,0.24,-51.69
1324,28.08,22.37,34,20003.83377,-0.52,0.25,-51.36
1325,28.1,22.33,34,19999.3515,-0.53,0.19,-51.79
1326,28.05,22.4,34,19995.68939,-0.53,0.24,-51.86
1327,28.08,22.43,34,19999.46594,-0.49,0.24,-51.85
1328,28.08,22.41,34,20003.96729,-0.5,0.26,-51.81
1329,28.12,22.36,34,20002.05994,-0.51,0.25,-51.82
1330,28.11,22.41,34,19996.96732,-0.52,0.27,-51.86
1331,28.11,22.39,34,19995.8992,-0.54,0.26,-51.88
1332,28.08,22.39,34,20004.17709,-0.49,0.25,-51.87
1333,28.04,22.42,34,20003.0899,-0.52,0.29,-52.33
1334,28.12,22.41,34,19998.37875,-0.54,0.25,-52.2
1335,28.09,22.37,34,19994.88831,-0.57,0.24,-52.19
1336,28.01,22.37,34,20003.47137,-0.58,0.25,-52.18
1337,28.07,22.4,34,20002.8038,-0.54,0.24,-52.2
1338,28.11,22.36,34,19997.61581,-0.52,0.26,-52.19
1339,28.05,22.36,34,19994.98367,-0.53,0.3,-52.18
1340,28.04,22.39,34,20004.34875,-0.54,0.28,-52.2
1341,28.05,22.43,34,20002.42233,-0.52,0.23,-52.22
1342,28.08,22.37,34,19996.29974,-0.52,0.28,-52.01
1343,28.05,22.39,34,19997.86377,-0.54,0.28,-52.02
1344,28.07,22.41,34,20004.42505,-0.53,0.28,-52.24
1345,28.01,22.41,34,20001.8692,-0.47,0.24,-52.26
1346,28.04,22.43,34,19996.07086,-0.51,0.24,-52.19
1347,28.09,22.4,34,19997.1962,-0.56,0.23,-52.24
1348,28.05,22.37,34,20004.21524,-0.52,0.23,-52.23
1349,28.04,22.39,34,20002.59399,-0.51,0.23,-52.19
1350,28.06,22.41,34,19996.49048,-0.53,0.25,-52.17
1351,28.09,22.38,34,19995.46051,-0.56,0.24,-52.14
1352,28.05,22.36,34,20004.32968,-0.54,0.28,-52.36
1353,28.1,22.4,34,20003.50952,-0.49,0.23,-52.12
1354,28.02,22.41,34,19997.31064,-0.53,0.28,-52.11
1355,28.08,22.39,34,19994.58313,-0.52,0.23,-52.1
1356,28.08,22.42,34,20003.66211,-0.52,0.26,-52.1
1357,28.08,22.31,34,20003.39508,-0.55,0.24,-52.08
1358,28.08,22.38,34,19997.69211,-0.52,0.31,-52.05
1359,28.11,22.44,34,19994.65942,-0.6,0.24,-52.08
1360,28.06,22.43,34,20003.70026,-0.57,0.29,-52.09
1361,28.06,22.39,34,20003.29971,-0.58,0.22,-52.13
1362,28.04,22.38,34,19998.26431,-0.54,0.26,-52.1
1363,28.09,22.44,34,19994.79294,-0.58,0.29,-52.23
1364,28.1,22.36,34,20003.12805,-0.51,0.24,-52.22
1365,28.09,22.4,34,20003.8147,-0.5,0.31,-52.21
1366,28.08,22.35,34,20000.59128,-0.49,0.29,-52.2
1367,28.12,22.41,34,19995.2507,-0.54,0.31,-52.23
1368,28.05,22.41,34,19998.0545,-0.55,0.24,-52.23
1369,28.04,22.36,34,20004.44412,-0.53,0.25,-52.21
1370,28.09,22.38,34,20002.65121,-0.57,0.27,-52.22
1371,28.05,22.41,34,19997.38693,-0.54,0.27,-52.14
1372,28.06,22.34,34,19995.78476,-0.49,0.26,-52.35
1373,28.11,22.37,34,20003.83377,-0.54,0.27,-52.33
1374,28.09,22.43,34,20003.41415,-0.52,0.25,-52.38
1375,28.11,22.39,34,19997.7684,-0.52,0.24,-52.4
1376,28.07,22.41,34,19994.86923,-0.53,0.29,-52.37
1377,28.07,22.36,34,20003.52859,-0.53,0.23,-52.37
1378,28.09,22.39,34,20003.24249,-0.52,0.26,-52.4
1379,28.09,22.37,34,19997.94006,-0.55,0.24,-52.4
1380,28,22.39,34,19995.38422,-0.56,0.26,-52.41
1381,28.07,22.36,34,20004.17709,-0.57,0.22,-52.7
1382,28.06,22.37,34,20002.25067,-0.57,0.29,-52.15
1383,28.11,22.36,34,19997.34879,-0.57,0.26,-52.15
1384,28.08,22.45,34,19995.05997,-0.59,0.23,-52.11
1385,28.13,22.33,34,20003.4523,-0.59,0.24,-52.12
1386,28.08,22.37,34,20003.26157,-0.61,0.29,-52.09
1387,28.06,22.37,34,19998.7793,-0.54,0.24,-52.14
1388,28.04,22.38,34,19995.09811,-0.57,0.28,-52.09
1389,28.05,22.33,34,20001.14441,-0.58,0.23,-52.15
1390,28.07,22.37,34,20004.08173,-0.54,0.29,-51.77
1391,28.09,22.45,34,20000.49591,-0.51,0.26,-52.15
1392,28.03,22.42,35,19995.67032,-0.57,0.27,-52.18
1393,28.12,22.43,34,19998.64578,-0.57,0.26,-52.24
1394,28.08,22.42,34,20004.48227,-0.55,0.29,-52.21
1395,28.03,22.38,34,20000.76294,-0.55,0.34,-52.33
1396,28.08,22.39,34,19995.82291,-0.54,0.31,-52.31
1397,28.07,22.4,34,19997.63489,-0.53,0.3,-52.31
1398,28.12,22.36,34,20004.63486,-0.51,0.23,-52.29
1399,28.09,22.41,34,20000.91553,-0.55,0.3,-52.68
1400,28.11,22.4,34,19995.78476,-0.57,0.29,-52.71
1401,28.08,22.34,34,20000.87738,-0.54,0.34,-52.09
1402,28.04,22.41,34,20004.55856,-0.55,0.31,-52.07
1403,28.08,22.45,34,20001.31607,-0.57,0.3,-52.1
1404,28.07,22.36,34,19996.05179,-0.52,0.29,-52.09
1405,28.08,22.39,34,19997.63489,-0.51,0.33,-52.1
1406,28.08,22.39,34,20004.34875,-0.56,0.31,-52.1
1407,28.09,22.41,34,20003.28064,-0.52,0.31,-52.11
1408,27.98,22.39,34,19998.53134,-0.59,0.27,-52.1
1409,28.07,22.35,34,19995.05997,-0.55,0.33,-52.09
1410,28.09,22.44,34,20001.48773,-0.57,0.3,-52.39
1411,28.09,22.42,34,20004.7493,-0.53,0.33,-52.38
1412,28.11,22.43,34,20001.85013,-0.55,0.34,-52.45
1413,28.14,22.41,34,19997.00546,-0.55,0.31,-52.46
1414,28.05,22.36,34,19994.85016,-0.55,0.32,-52.47
1415,28.08,22.4,34,20003.89099,-0.57,0.27,-52.39
1416,28.07,22.4,34,20003.56674,-0.58,0.27,-52.38
1417,28.13,22.37,34,19999.19891,-0.51,0.28,-52.38
1418,28.05,22.38,34,19994.64035,-0.55,0.32,-52.41
1419,28.08,22.43,34,19999.94278,-0.56,0.27,-52.45
1420,28.04,22.4,34,20004.36783,-0.51,0.28,-52.14
1421,28.05,22.39,34,20002.17438,-0.54,0.28,-52.12
1422,28.08,22.4,34,19997.1962,-0.57,0.28,-52.14
1423,28.06,22.4,34,19995.05997,-0.56,0.31,-52.16
1424,28.05,22.43,34,20001.92642,-0.54,0.28,-52.18
1425,28.05,22.42,34,20004.21524,-0.52,0.29,-52.16
1426,28.07,22.42,34,20001.81198,-0.55,0.28,-52.1
1427,28.07,22.37,34,19997.1199,-0.58,0.35,-52.12
1428,28.14,22.43,34,19995.23163,-0.56,0.32,-52.1
1429,28.06,22.38,34,20002.26974,-0.57,0.34,-52.62
