id,f1,f2,f3,f4,y1,y2,y3
1407,27.55,21.7,34,20002.17438,-1.32,-0.0300000000000002,-54.69
1408,27.57,21.7,34,19996.2616,-1.32,0.0599999999999996,-53.82
1409,27.56,21.68,34,19999.88556,-1.38,-0.0700000000000003,-53.94
1410,27.53,21.76,34,20003.58582,-1.38,0.0599999999999996,-54.4
1411,27.52,21.73,34,19998.53134,-1.36,0.04,-54.55
1412,27.56,21.7,34,19995.21255,-1.4,-0.00999999999999979,-54.54
1413,27.57,21.71,34,20004.25339,-1.36,0,-54.55
1414,27.58,21.66,34,20001.71661,-1.38,0.0199999999999996,-54.49
1415,27.63,21.66,34,19995.5368,-1.38,-0.0200000000000005,-54.54
1416,27.51,21.65,34,20001.65939,-1.38,0.14,-54.51
1417,27.57,21.66,33,20002.86102,-1.38,0.0700000000000003,-54.33
1418,27.6,21.72,34,19996.85287,-1.4,0.0199999999999996,-54.45
1419,27.55,21.66,34,19998.55042,-1.42,-0.0200000000000005,-54.7
1420,27.55,21.66,34,20004.25339,-1.41,0.0800000000000001,-54.71
1421,27.52,21.7,34,20000.20981,-1.44,-0.0499999999999998,-54.6
1422,27.56,21.66,34,19995.09811,-1.44,0.04,-54.57
1423,27.53,21.71,34,20002.55585,-1.38,0.0800000000000001,-54.56
1424,27.54,21.74,34,20003.29971,-1.32,0.0700000000000003,-54.58
1425,27.6,21.7,34,19997.78748,-1.26,0.0800000000000001,-54.58
1426,27.56,21.68,34,19995.76569,-1.29,0.0199999999999996,-54.53
1427,27.53,21.7,34,20004.17709,-1.28,0.00999999999999979,-54.52
1428,27.55,21.66,34,20001.96457,-1.3,0.15,-54.53
1429,27.6,21.72,34,19996.43326,-1.36,-0.04,-54.62
1430,27.47,21.68,34,20001.10626,-1.39,0.0999999999999996,-54.6
1431,27.6,21.74,34,20003.37601,-1.41,0.04,-54.9
1432,27.53,21.63,34,19998.74115,-1.4,0.18,-54.88
1433,27.55,21.68,34,19996.52863,-1.41,0.17,-54.87
1434,27.58,21.69,34,20004.04358,-1.37,0.109999999999999,-54.88
1435,27.59,21.66,34,20000.05722,-1.39,0.0899999999999999,-54.87
1436,27.55,21.71,34,19995.26978,-1.36,0.15,-54.58
1437,27.53,21.71,34,20004.19617,-1.44,0.0899999999999999,-54.58
1438,27.58,21.77,34,20001.54495,-1.39,0.14,-54.64
1439,27.56,21.68,34,19995.65125,-1.35,0.15,-54.66
1440,27.51,21.7,33,20001.8692,-1.4,0.0599999999999996,-54.62
1441,27.59,21.69,34,20002.84195,-1.37,0.13,-54.64
1442,27.59,21.7,34,19996.70029,-1.42,0.0999999999999996,-54.63
1443,27.56,21.68,34,19999.50409,-1.4,0.16,-54.63
1444,27.58,21.73,34,20003.92914,-1.4,0.16,-54.61
1445,27.54,21.67,34,19998.20709,-1.41,0.0599999999999996,-54.61
1446,27.52,21.66,34,19995.88013,-1.43,0.14,-54.93
1447,27.59,21.66,34,20004.40598,-1.41,0.16,-54.91
1448,27.62,21.72,34,20001.37329,-1.41,0.17,-54.85
1449,27.53,21.66,34,19995.2507,-1.41,0.16,-54.85
1450,27.57,21.68,34,20004.08173,-1.41,0.0499999999999998,-54.85
1451,27.54,21.7,34,20001.50681,-1.4,0.0599999999999996,-54.87
1452,27.54,21.66,34,19995.63217,-1.42,0.0599999999999996,-54.87
1453,27.56,21.73,34,20004.1008,-1.39,0.109999999999999,-54.84
1454,27.52,21.72,34,20000.5722,-1.4,0.16,-54.85
1455,27.58,21.71,34,19995.26978,-1.36,0.18,-54.56
1456,27.54,21.69,34,20003.87192,-1.38,0.17,-54.57
1457,27.55,21.68,34,20001.12534,-1.4,0.15,-54.71
1458,27.5,21.68,33,19995.13626,-1.42,0.0599999999999996,-54.71
1459,27.53,21.69,34,20003.89099,-1.41,0.13,-54.7
1460,27.55,21.72,34,20001.12534,-1.41,0.16,-54.69
1461,27.57,21.71,34,19995.07904,-1.4,0.0700000000000003,-54.69
1462,27.55,21.69,34,20003.89099,-1.41,0.0700000000000003,-54.72
1463,27.56,21.69,34,20001.8692,-1.43,0.0899999999999999,-54.7
1464,27.52,21.72,34,19995.327,-1.44,0.15,-54.71
1465,27.53,21.69,34,20004.23431,-1.42,0.0300000000000002,-54.99
1466,27.54,21.7,34,20000.07629,-1.45,0.0899999999999999,-54.92
1467,27.58,21.7,34,19995.05997,-1.39,0.14,-54.89
1468,27.57,21.71,34,20003.94821,-1.4,0.14,-54.89
1469,27.53,21.75,34,19997.57767,-1.39,0.18,-54.89
1470,27.55,21.7,34,20000.78201,-1.45,0.0700000000000003,-54.91
1471,27.59,21.68,34,20003.26157,-1.44,0.12,-54.89
1472,27.58,21.66,34,19996.1853,-1.4,0.18,-54.88
1473,27.55,21.66,34,20004.04358,-1.41,0.2,-54.89
1474,27.56,21.75,33,20000.40054,-1.41,0.17,-54.96
1475,27.54,21.66,34,19994.62128,-1.43,0.0899999999999999,-54.97
1476,27.6,21.69,34,20004.27246,-1.4,0.15,-55
1477,27.59,21.69,34,19999.04633,-1.42,0.0800000000000001,-55.01
1478,27.52,21.68,34,19998.85559,-1.39,0.0800000000000001,-54.99
1479,27.56,21.69,34,20003.4523,-1.43,0.0899999999999999,-55
1480,27.56,21.67,34,19996.39511,-1.39,0.109999999999999,-54.97
1481,27.5,21.71,34,20002.26974,-1.37,0.21,-54.98
1482,27.55,21.66,34,20001.10626,-1.42,0.18,-54.97
1483,27.6,21.67,34,19995.19348,-1.42,0.14,-54.99
1484,27.52,21.63,34,20004.36783,-1.43,0.17,-54.96
1485,27.58,21.77,34,19999.27521,-1.44,0.17,-54.97
1486,27.55,21.74,34,19997.88284,-1.42,0.15,-54.98
1487,27.56,21.68,34,20003.05176,-1.42,0.14,-54.99
1488,27.54,21.69,34,19996.5477,-1.39,0.21,-54.97
1489,27.58,21.71,34,20002.63214,-1.42,0.19,-54.97
1490,27.55,21.73,34,20001.50681,-1.39,0.2,-55
1491,27.56,21.72,34,19995.11719,-1.39,0.19,-55
1492,27.48,21.66,34,20004.29153,-1.42,0.17,-55.02
1493,27.53,21.71,34,19997.99728,-1.38,0.19,-54.6
1494,27.57,21.71,34,20000.05722,-1.42,0.17,-54.6
1495,27.51,21.69,34,20002.61307,-1.39,0.18,-54.61
1496,27.53,21.73,34,19995.55588,-1.42,0.14,-54.83
1497,27.5,21.68,34,20004.29153,-1.43,0.19,-54.85
1498,27.51,21.69,34,19998.30246,-1.43,0.22,-54.88
1499,27.47,21.66,34,20001.12534,-1.4,0.24,-54.81
1500,27.55,21.68,34,20002.21252,-1.42,0.19,-54.77
1501,27.57,21.65,34,19994.81201,-1.41,0.23,-54.8
1502,27.55,21.68,34,20004.27246,-1.46,0.12,-54.85
1503,27.61,21.71,34,19997.23434,-1.42,0.19,-54.97
1504,27.55,21.7,34,20001.23978,-1.41,0.19,-54.94
1505,27.51,21.73,34,20001.35422,-1.48,0.15,-54.74
1506,27.56,21.66,34,19995.57495,-1.46,0.18,-54.77
1507,27.58,21.66,34,20003.87192,-1.45,0.2,-54.75
1508,27.53,21.73,34,19997.36786,-1.45,0.16,-54.72
1509,27.55,21.71,34,20003.05176,-1.43,0.19,-54.74
1510,27.54,21.65,34,20000.55313,-1.42,0.23,-54.78
1511,27.56,21.69,34,19995.36514,-1.42,0.18,-54.75
1512,27.49,21.7,34,20003.54767,-1.43,0.15,-54.75
1513,27.59,21.74,34,19996.08994,-1.43,0.22,-54.44
1514,27.58,21.66,34,20003.85284,-1.45,0.21,-54.79
1515,27.54,21.64,34,19999.0654,-1.48,0.13,-55.27
1516,27.52,21.69,34,20000.43869,-1.45,0.25,-55.26
1517,27.51,21.68,34,20002.09808,-1.44,0.19,-55.2
1518,27.55,21.71,34,19994.88831,-1.42,0.16,-55.2
1519,27.54,21.7,34,20004.34875,-1.42,0.2,-55.16
1520,27.5,21.7,34,19997.27249,-1.44,0.19,-55.19
1521,27.57,21.7,34,20002.28882,-1.43,0.21,-55.16
1522,27.52,21.71,34,20001.27792,-1.41,0.2,-55.71
1523,27.52,21.7,34,19995.34607,-1.38,0.23,-55.33
1524,27.51,21.66,34,20003.4523,-1.41,0.2,-54.92
1525,27.54,21.69,34,19996.60492,-1.41,0.22,-54.93
1526,27.54,21.75,34,20003.39508,-1.39,0.19,-54.92
1527,27.5,21.69,34,20000.70572,-1.4,0.22,-54.92
1528,27.55,21.66,34,19997.90192,-1.39,0.2,-54.91
1529,27.54,21.69,34,20002.8801,-1.41,0.23,-54.92
1530,27.53,21.64,34,19995.49866,-1.42,0.21,-54.93
1531,27.53,21.7,34,20003.75748,-1.45,0.22,-54.9
1532,27.57,21.72,34,19996.8338,-1.44,0.19,-54.64
1533,27.59,21.73,34,20002.17438,-1.45,0.19,-54.69
1534,27.51,21.66,34,20000.82016,-1.44,0.25,-55.06
1535,27.55,21.73,34,19996.49048,-1.43,0.2,-55.06
1536,27.53,21.71,34,20003.77655,-1.43,0.22,-55.09
1537,27.51,21.72,34,19997.4823,-1.44,0.16,-55.07
1538,27.55,21.65,34,20002.74658,-1.43,0.2,-55.08
1539,27.48,21.69,34,20001.41144,-1.46,0.18,-55.11
1540,27.51,21.73,34,19995.34607,-1.44,0.19,-55.12
1541,27.5,21.74,34,20004.02451,-1.42,0.2,-55.09
1542,27.59,21.71,34,19997.88284,-1.45,0.21,-55.17
1543,27.54,21.7,34,20000.80109,-1.43,0.23,-55.21
1544,27.56,21.69,34,20002.47955,-1.43,0.2,-55.3
1545,27.54,21.7,34,19995.91827,-1.44,0.18,-55.34
1546,27.52,21.77,34,20004.1008,-1.45,0.19,-55.36
1547,27.49,21.72,34,20000.11444,-1.44,0.18,-55.3
1548,27.55,21.7,34,19996.47141,-1.42,0.21,-55.22
1549,27.55,21.7,34,20003.68118,-1.39,0.24,-55.19
1550,27.51,21.71,34,19996.16623,-1.42,0.21,-55.31
1551,27.58,21.71,34,20003.28064,-1.43,0.23,-55.68
1552,27.49,21.68,34,20001.69754,-1.43,0.24,-55.25
1553,27.51,21.71,34,19995.13626,-1.41,0.24,-55.02
1554,27.48,21.7,34,20003.89099,-1.4,0.24,-55.03
1555,27.57,21.69,34,19998.55042,-1.42,0.23,-55.03
1556,27.57,21.74,34,19998.34061,-1.41,0.24,-55.02
1557,27.53,21.71,34,20003.28064,-1.42,0.22,-55.02
1558,27.57,21.69,34,19996.56677,-1.4,0.24,-54.99
1559,27.57,21.71,34,20002.70844,-1.44,0.28,-55.01
1560,27.48,21.65,34,20001.64032,-1.46,0.26,-54.34
1561,27.44,21.73,34,19995.2507,-1.43,0.29,-54.5
1562,27.57,21.73,34,20004.11987,-1.45,0.24,-55.33
1563,27.51,21.69,34,19999.37057,-1.42,0.22,-55.32
1564,27.51,21.69,34,19995.93735,-1.41,0.22,-55.31
1565,27.57,21.66,34,20003.58582,-1.46,0.22,-55.33
1566,27.47,21.71,34,19998.03543,-1.39,0.26,-55.32
1567,27.52,21.69,34,19999.7139,-1.42,0.23,-55.35
1568,27.53,21.7,34,20003.12805,-1.41,0.25,-55.33
1569,27.54,21.73,34,19996.28067,-1.42,0.21,-55.34
1570,27.49,21.64,34,20002.46048,-1.38,0.24,-55.46
1571,27.57,21.69,34,20002.00272,-1.4,0.23,-55.41
1572,27.53,21.71,34,19995.82291,-1.4,0.26,-55.43
1573,27.54,21.71,34,20003.98636,-1.39,0.27,-55.43
1574,27.51,21.69,34,20000.34332,-1.41,0.27,-55.39
1575,27.59,21.7,34,19995.5368,-1.46,0.26,-55.37
1576,27.5,21.67,34,20003.66211,-1.43,0.24,-55.39
1577,27.58,21.68,34,19996.79565,-1.39,0.24,-55.41
1578,27.52,21.72,34,20002.2316,-1.41,0.24,-55.39
1579,27.54,21.71,34,20001.60217,-1.44,0.26,-55.62
1580,27.52,21.69,34,19995.13626,-1.42,0.25,-55.52
1581,27.5,21.73,34,20004.06265,-1.41,0.25,-55.41
1582,27.55,21.7,34,19998.30246,-1.4,0.25,-55.44
1583,27.54,21.73,34,20000.09537,-1.43,0.29,-55.43
1584,27.55,21.67,34,20002.63214,-1.44,0.3,-55.48
1585,27.5,21.7,34,19995.8992,-1.41,0.28,-55.48
1586,27.5,21.69,34,20003.83377,-1.41,0.27,-55.49
1587,27.54,21.73,34,20000.45776,-1.44,0.3,-55.45
1588,27.51,21.69,34,19996.22345,-1.44,0.31,-55.5
1589,27.53,21.72,34,20003.50952,-1.48,0.28,-55.84
1590,27.55,21.67,34,19997.08176,-1.42,0.25,-55.39
1591,27.51,21.67,34,20002.61307,-1.41,0.28,-55.02
1592,27.52,21.68,34,20001.10626,-1.42,0.27,-55.05
1593,27.51,21.73,34,19995.6131,-1.42,0.29,-55.01
1594,27.54,21.71,34,20003.68118,-1.41,0.26,-55
1595,27.53,21.67,34,19997.74933,-1.43,0.33,-54.99
1596,27.53,21.68,34,20000.61035,-1.46,0.31,-54.98
1597,27.5,21.71,34,20002.5177,-1.41,0.21,-54.97
1598,27.53,21.67,34,19995.76569,-1.44,0.2,-54.7
1599,27.53,21.68,34,20003.66211,-1.44,0.25,-54.99
1600,27.53,21.66,34,20001.01089,-1.45,0.27,-55.45
1601,27.51,21.68,34,19995.09811,-1.45,0.28,-55.38
1602,27.52,21.7,34,20004.15802,-1.44,0.25,-55.44
1603,27.53,21.74,34,19998.43597,-1.46,0.31,-55.44
1604,27.52,21.68,34,20000,-1.45,0.25,-55.42
1605,27.52,21.69,34,20002.89917,-1.44,0.25,-55.38
1606,27.55,21.65,34,19995.6131,-1.43,0.31,-55.39
1607,27.55,21.68,34,20003.58582,-1.46,0.34,-55.43
1608,27.5,21.68,34,20000.78201,-1.46,0.26,-55.48
1609,27.52,21.68,34,19996.07086,-1.43,0.26,-55.44
1610,27.53,21.71,34,20003.62396,-1.45,0.32,-55.37
1611,27.53,21.63,34,19996.85287,-1.44,0.29,-55.38
1612,27.54,21.71,34,20001.56403,-1.44,0.31,-55.4
1613,27.55,21.72,34,20001.44958,-1.41,0.32,-55.34
1614,27.5,21.74,34,19995.2507,-1.43,0.26,-55.3
1615,27.56,21.72,34,20003.66211,-1.46,0.3,-55.32
1616,27.51,21.69,34,19998.39783,-1.47,0.31,-55.37
1617,27.52,21.64,34,20000.70572,-1.44,0.31,-55.15
1618,27.54,21.66,34,20002.72751,-1.44,0.28,-55.27
1619,27.48,21.69,34,19995.5368,-1.46,0.27,-55.42
1620,27.56,21.68,34,20003.7384,-1.44,0.33,-55.41
1621,27.52,21.68,34,19999.69482,-1.45,0.28,-55.41
1622,27.51,21.62,34,19996.43326,-1.43,0.25,-55.41
1623,27.57,21.73,34,20003.56674,-1.43,0.28,-55.4
1624,27.5,21.69,34,19997.06268,-1.41,0.31,-55.39
1625,27.51,21.69,34,20002.57492,-1.38,0.27,-55.38
1626,27.51,21.77,34,20002.02179,-1.42,0.35,-55.42
1627,27.55,21.69,34,19994.85016,-1.44,0.32,-55.14
1628,27.49,21.66,34,20004.19617,-1.45,0.34,-55.15
1629,27.55,21.68,34,19998.83652,-1.46,0.29,-55.13
1630,27.57,21.72,34,19997.4823,-1.46,0.33,-55.13
1631,27.48,21.7,34,20003.22342,-1.45,0.28,-55.15
1632,27.53,21.68,34,19996.33789,-1.47,0.33,-55.15
1633,27.52,21.73,34,20004.15802,-1.48,0.32,-55.15
1634,27.53,21.71,34,19999.7139,-1.48,0.34,-55.14
1635,27.48,21.7,34,19996.12808,-1.44,0.3,-55.12
1636,27.55,21.71,34,20003.05176,-1.46,0.38,-55.71
1637,27.53,21.75,34,19995.78476,-1.45,0.28,-55.73
1638,27.53,21.68,34,20003.83377,-1.44,0.37,-55.13
1639,27.55,21.66,34,20000,-1.41,0.3,-55.16
1640,27.5,21.72,34,19997.08176,-1.43,0.39,-55.2
1641,27.57,21.68,34,20003.05176,-1.45,0.28,-55.26
1642,27.5,21.73,34,19995.63217,-1.44,0.32,-55.32
1643,27.47,21.67,34,20004.02451,-1.43,0.3,-55.29
1644,27.54,21.64,34,19998.37875,-1.46,0.32,-55.4
1645,27.52,21.68,34,19998.11172,-1.42,0.3,-55.38
1646,27.58,21.69,34,20002.59399,-1.45,0.3,-55.6
1647,27.53,21.63,34,19995.49866,-1.46,0.33,-55.29
1648,27.54,21.65,34,20004.02451,-1.45,0.33,-55.05
1649,27.6,21.67,34,19999.88556,-1.42,0.28,-55.07
1650,27.52,21.74,34,19997.59674,-1.43,0.28,-55.06
1651,27.57,21.63,34,20003.39508,-1.43,0.39,-55.03
1652,27.5,21.66,34,19995.76569,-1.42,0.38,-55.03
1653,27.54,21.66,34,20003.77655,-1.44,0.36,-55.04
1654,27.59,21.68,34,20000.66757,-1.44,0.36,-55.04
1655,27.47,21.64,34,19994.90738,-1.4,0.3,-54.71
1656,27.55,21.73,34,20004.31061,-1.4,0.27,-54.76
1657,27.53,21.68,34,19998.58856,-1.43,0.31,-55.44
1658,27.5,21.69,34,19998.09265,-1.44,0.3,-55.43
1659,27.54,21.73,34,20003.68118,-1.42,0.3,-55.31
1660,27.53,21.64,34,19997.15805,-1.45,0.38,-55.39
1661,27.55,21.71,34,19999.77112,-1.44,0.31,-55.38
1662,27.58,21.65,34,20002.97546,-1.47,0.34,-55.44
1663,27.53,21.67,34,19996.56677,-1.43,0.4,-55.4
1664,27.56,21.7,34,20001.83105,-1.46,0.3,-55.4
1665,27.47,21.73,34,20002.05994,-1.47,0.32,-54.86
1666,27.48,21.62,34,19996.31882,-1.47,0.35,-55.07
1667,27.52,21.73,34,20002.40326,-1.45,0.31,-55.14
1668,27.54,21.73,34,20001.96457,-1.48,0.37,-55.12
1669,27.52,21.65,34,19995.76569,-1.48,0.36,-55.13
1670,27.57,21.67,34,20002.99454,-1.48,0.33,-55.13
1671,27.54,21.64,34,20001.98364,-1.47,0.51,-55.13
1672,27.48,21.7,34,19995.70847,-1.46,0.3,-55.15
1673,27.55,21.66,34,20001.90735,-1.46,0.29,-55.15
1674,27.52,21.66,34,20002.8038,-1.47,0.26,-55.46
1675,27.5,21.69,34,19997.4823,-1.44,0.42,-55.46
1676,27.59,21.69,34,19999.7139,-1.44,0.41,-55.46
1677,27.56,21.7,34,20003.4523,-1.43,0.33,-55.43
1678,27.51,21.69,34,19997.52045,-1.4,0.36,-55.42
1679,27.49,21.66,34,19998.37875,-1.41,0.34,-55.46
1680,27.58,21.66,34,20004.1008,-1.4,0.33,-55.44
1681,27.49,21.74,34,19997.94006,-1.42,0.34,-55.42
1682,27.51,21.72,34,19995.5368,-1.37,0.4,-55.42
1683,27.51,21.68,34,20004.00543,-1.39,0.33,-55.44
1684,27.49,21.67,34,20000.01907,-1.44,0.34,-56.24
1685,27.58,21.66,34,19995.05997,-1.37,0.33,-56.2
1686,27.5,21.7,34,20003.96729,-1.41,0.39,-55.29
1687,27.55,21.64,34,20001.20163,-1.39,0.36,-55.24
1688,27.52,21.69,34,19995.88013,-1.41,0.37,-55.23
1689,27.54,21.71,34,20001.85013,-1.38,0.28,-55.23
1690,27.56,21.7,34,20002.2316,-1.44,0.34,-55.21
1691,27.56,21.7,34,19996.75751,-1.37,0.37,-55.2
1692,27.51,21.69,34,19998.87466,-1.37,0.33,-55.21
1693,27.53,21.66,34,20003.66211,-1.4,0.36,-55.51
1694,27.52,21.68,34,19999.59946,-1.37,0.36,-55.53
1695,27.56,21.68,34,19995.26978,-1.39,0.34,-55.52
1696,27.52,21.66,34,20003.94821,-1.35,0.32,-55.54
1697,27.51,21.72,34,20000.07629,-1.41,0.4,-55.54
1698,27.55,21.69,34,19995.6131,-1.4,0.39,-55.51
1699,27.51,21.61,34,20003.71933,-1.38,0.42,-55.51
1700,27.48,21.68,34,20001.35422,-1.38,0.46,-55.54
1701,27.57,21.65,34,19995.15533,-1.39,0.37,-55.52
1702,27.49,21.7,34,20004.02451,-1.39,0.4,-55.54
1703,27.5,21.66,34,20002.21252,-1.39,0.38,-55.02
1704,27.55,21.7,34,19995.8992,-1.38,0.36,-55.03
1705,27.49,21.65,34,20003.05176,-1.42,0.46,-55.17
1706,27.51,21.68,34,20001.90735,-1.41,0.45,-55.13
1707,27.59,21.7,34,19996.01364,-1.39,0.39,-55.14
1708,27.53,21.73,34,20000.5722,-1.36,0.47,-55.2
1709,27.53,21.7,34,20003.43323,-1.38,0.45,-55.2
1710,27.56,21.69,34,19997.57767,-1.37,0.47,-55.18
1711,27.55,21.64,34,19997.23434,-1.42,0.46,-55.18
1712,27.47,21.68,34,20003.83377,-1.43,0.44,-55.18
1713,27.5,21.76,34,19999.12262,-1.42,0.51,-55.09
1714,27.55,21.69,34,19995.36514,-1.37,0.45,-55.23
1715,27.55,21.66,34,20004.04358,-1.4,0.42,-55.3
1716,27.5,21.68,34,20000.51498,-1.39,0.42,-55.33
1717,27.5,21.68,34,19995.6131,-1.37,0.44,-55.34
1718,27.54,21.69,34,20003.75748,-1.38,0.35,-55.37
1719,27.54,21.69,34,20001.69754,-1.42,0.39,-55.35
1720,27.56,21.68,34,19995.68939,-1.42,0.46,-55.4
1721,27.52,21.69,34,20001.83105,-1.4,0.57,-55.4
1722,27.55,21.68,34,20002.61307,-1.4,0.41,-55.4
1723,27.47,21.71,34,19997.06268,-1.41,0.42,-55.46
1724,27.56,21.67,34,19999.4278,-1.44,0.49,-55.46
1725,27.53,21.71,34,20002.82288,-1.38,0.43,-55.51
1726,27.58,21.66,34,19996.79565,-1.42,0.5,-55.46
1727,27.58,21.67,34,19999.38965,-1.45,0.43,-55.51
1728,27.55,21.72,34,20003.66211,-1.44,0.53,-55.51
1729,27.52,21.7,34,19997.95914,-1.41,0.49,-55.45
1730,27.55,21.69,34,19997.82562,-1.45,0.41,-55.47
1731,27.51,21.66,34,20003.79562,-1.46,0.43,-55.52
1732,27.57,21.67,34,19999.04633,-1.47,0.44,-55.8
1733,27.51,21.65,34,19995.57495,-1.45,0.38,-55.39
1734,27.55,21.65,34,20003.96729,-1.53,0.44,-55.26
1735,27.51,21.67,34,20000.11444,-1.49,0.46,-55.25
1736,27.55,21.71,34,19995.02182,-1.51,0.45,-55.25
1737,27.51,21.64,34,20003.8147,-1.53,0.53,-55.24
1738,27.52,21.7,34,20000.22888,-1.53,0.5,-55.23
1739,27.47,21.67,34,19995.07904,-1.49,0.47,-55.22
1740,27.56,21.68,34,20003.71933,-1.47,0.41,-55.21
1741,27.51,21.7,34,20000.61035,-1.48,0.53,-54.92
1742,27.51,21.75,34,19995.28885,-1.5,0.46,-55.04
1743,27.5,21.67,34,20004.00543,-1.5,0.43,-55.41
1744,27.53,21.63,34,20000.26703,-1.52,0.5,-55.37
1745,27.53,21.67,34,19995.59402,-1.55,0.54,-55.37
1746,27.51,21.69,34,20004.15802,-1.53,0.44,-55.36
1747,27.56,21.71,34,19999.7139,-1.55,0.51,-55.41
1748,27.6,21.67,34,19995.78476,-1.48,0.42,-55.36
1749,27.55,21.64,34,20003.94821,-1.49,0.42,-55.32
1750,27.55,21.67,34,19999.50409,-1.55,0.46,-55.45
1751,27.52,21.69,34,19996.01364,-1.55,0.51,-55.69
1752,27.55,21.68,34,20004.40598,-1.46,0.45,-55.35
1753,27.54,21.68,34,19999.94278,-1.49,0.4,-55.22
1754,27.58,21.66,34,19995.6131,-1.51,0.41,-55.23
1755,27.56,21.71,34,20003.85284,-1.49,0.42,-55.22
1756,27.54,21.66,34,19998.49319,-1.49,0.55,-55.23
1757,27.49,21.65,34,19997.94006,-1.48,0.48,-55.23
1758,27.49,21.68,34,20003.43323,-1.45,0.48,-55.25
1759,27.54,21.68,34,19997.10083,-1.46,0.35,-55.24
1760,27.5,21.68,34,20001.16348,-1.49,0.44,-55.24
1761,27.51,21.73,34,20002.28882,-1.49,0.5,-55.23
1762,27.52,21.68,34,19995.67032,-1.46,0.42,-55.24
1763,27.55,21.66,34,20003.79562,-1.46,0.34,-55.21
1764,27.55,21.69,34,20000.9346,-1.46,0.4,-55.21
1765,27.6,21.68,34,19995.04089,-1.48,0.4,-55.24
1766,27.52,21.67,34,20004.32968,-1.47,0.5,-55.24
1767,27.6,21.76,34,19998.79837,-1.45,0.46,-55.21
1768,27.58,21.68,34,19997.06268,-1.46,0.43,-55.2
1769,27.55,21.69,34,20003.47137,-1.49,0.48,-55.23
1770,27.52,21.7,34,19997.82562,-1.46,0.48,-55.54
1771,27.55,21.69,34,19999.6376,-1.42,0.36,-55.51
1772,27.55,21.71,34,20002.82288,-1.46,0.42,-55.54
1773,27.58,21.71,34,19996.39511,-1.44,0.49,-55.51
1774,27.62,21.69,34,20002.49863,-1.48,0.49,-55.51
1775,27.51,21.68,34,20001.90735,-1.44,0.46,-55.51
1776,27.52,21.67,34,19995.38422,-1.47,0.57,-55.5
1777,27.56,21.66,34,20003.4523,-1.47,0.44,-55.53
1778,27.54,21.66,34,20001.8692,-1.43,0.37,-55.51
1779,27.58,21.64,34,19994.9646,-1.48,0.44,-54.94
1780,27.55,21.71,34,20004.3869,-1.47,0.48,-54.93
1781,27.55,21.65,34,20000.47684,-1.48,0.46,-55.55
1782,27.56,21.67,34,19995.30792,-1.45,0.53,-55.37
1783,27.48,21.7,34,20004.23431,-1.45,0.49,-55.32
1784,27.54,21.7,34,19998.68393,-1.44,0.5,-55.43
1785,27.49,21.71,34,19996.24252,-1.44,0.46,-55.39
1786,27.56,21.67,34,20003.66211,-1.46,0.6,-55.39
1787,27.56,21.68,34,19998.24524,-1.44,0.44,-55.34
1788,27.57,21.7,34,19996.94824,-1.47,0.44,-55.45
1789,27.53,21.75,34,20003.70026,-1.48,0.46,-55.48
1790,27.58,21.68,34,19998.74115,-1.47,0.6,-55.47
1791,27.53,21.66,34,19997.27249,-1.48,0.46,-55.46
1792,27.58,21.71,34,20003.71933,-1.47,0.54,-55.51
1793,27.55,21.65,34,19998.68393,-1.48,0.51,-55.55
1794,27.53,21.68,34,19997.02454,-1.47,0.58,-55.55
1795,27.54,21.68,34,20003.94821,-1.45,0.47,-55.51
1796,27.55,21.68,34,19998.91281,-1.5,0.47,-55.63
1797,27.52,21.66,34,19996.94824,-1.45,0.42,-55.67
1798,27.54,21.66,34,20003.54767,-1.47,0.45,-55.41
1799,27.53,21.64,34,19997.67303,-1.5,0.52,-55.58
1800,27.5,21.73,34,19998.60764,-1.49,0.48,-55.76
1801,27.58,21.66,34,20003.64304,-1.47,0.42,-55.79
1802,27.53,21.71,34,19997.90192,-1.51,0.58,-55.78
1803,27.55,21.64,34,19998.24524,-1.51,0.46,-55.78
1804,27.52,21.7,34,20003.56674,-1.49,0.46,-55.78
1805,27.53,21.68,34,19998.30246,-1.47,0.62,-55.79
1806,27.54,21.7,34,19997.97821,-1.48,0.52,-55.75
1807,27.48,21.68,34,20003.79562,-1.51,0.55,-55.79
1808,27.55,21.71,34,19997.50137,-1.49,0.51,-56.37
1809,27.49,21.69,34,19997.38693,-1.46,0.44,-56.23
1810,27.57,21.71,34,20003.87192,-1.47,0.47,-55.37
1811,27.53,21.66,34,19998.76022,-1.47,0.47,-55.37
1812,27.58,21.69,34,19996.8338,-1.46,0.51,-55.36
1813,27.58,21.68,34,20004.00543,-1.47,0.61,-55.4
1814,27.5,21.67,34,19997.55859,-1.48,0.47,-55.35
1815,27.5,21.69,34,19998.30246,-1.47,0.52,-55.37
1816,27.54,21.65,34,20003.75748,-1.44,0.58,-55.37
1817,27.53,21.68,34,19997.67303,-1.5,0.52,-55.28
1818,27.51,21.67,34,20000.30518,-1.49,0.46,-55.38
1819,27.54,21.71,34,20002.53677,-1.49,0.54,-55.39
1820,27.61,21.7,34,19995.74661,-1.46,0.41,-55.39
1821,27.55,21.65,34,20003.83377,-1.48,0.56,-55.39
1822,27.54,21.71,34,20000.82016,-1.51,0.55,-55.38
1823,27.5,21.71,34,19995.13626,-1.48,0.51,-55.46
