id,f1,f2,f3,f4,y1,y2,y3
1627,28.68,22.83,35,19995.5368,-0.21,3.33,-52.41
1628,28.63,22.76,35,20003.64304,-0.24,3.23,-52.4
1629,28.64,22.77,35,20001.10626,-0.27,3.32,-52.47
1630,28.6,22.79,35,19995.05997,-0.25,3.28,-52.43
1631,28.69,22.78,35,20003.91006,-0.26,3.3,-52.47
1632,28.63,22.77,35,19999.75204,-0.24,3.29,-52.46
1633,28.61,22.74,35,19995.34607,-0.24,3.29,-52.49
1634,28.61,22.75,35,20004.00543,-0.23,3.35,-52.46
1635,28.61,22.78,35,20001.12534,-0.26,3.28,-52.11
1636,28.62,22.75,35,19995.5368,-0.24,3.32,-52.12
1637,28.6,22.73,35,20003.96729,-0.27,3.34,-52.08
1638,28.6,22.75,35,20001.16348,-0.25,3.37,-52.16
1639,28.65,22.8,35,19995.51773,-0.25,3.39,-52.13
1640,28.65,22.79,35,20003.77655,-0.23,3.28,-52.05
1641,28.62,22.65,35,20002.36511,-0.24,3.29,-52.14
1642,28.58,22.77,35,19996.05179,-0.24,3.35,-52.15
1643,28.59,22.74,35,20001.25885,-0.26,3.34,-52.14
1644,28.64,22.78,35,20003.03268,-0.21,3.32,-52.19
1645,28.64,22.75,35,19997.08176,-0.22,3.33,-52.46
1646,28.61,22.73,35,19997.10083,-0.2,3.3,-52.43
1647,28.6,22.79,35,20004.08173,-0.25,3.34,-52.4
1648,28.58,22.8,35,19999.48502,-0.21,3.33,-52.44
1649,28.64,22.71,35,19995.42236,-0.19,3.34,-52.37
1650,28.62,22.76,35,20004.21524,-0.27,3.3,-52.43
1651,28.64,22.79,35,20000.07629,-0.25,3.39,-52.4
1652,28.66,22.71,35,19995.327,-0.24,3.32,-52.49
1653,28.61,22.76,35,20004.1008,-0.25,3.4,-52.43
1654,28.64,22.72,35,20001.85013,-0.17,3.33,-52.38
1655,28.65,22.73,35,19995.46051,-0.22,3.35,-52.37
1656,28.61,22.69,35,20002.30789,-0.25,3.44,-52.4
1657,28.62,22.75,35,20003.26157,-0.23,3.34,-52.38
1658,28.66,22.72,35,19998.14987,-0.16,3.39,-52.34
1659,28.63,22.79,35,19997.06268,-0.24,3.38,-52.38
1660,28.6,22.82,35,20003.77655,-0.26,3.33,-52.36
1661,28.62,22.76,35,20001.25885,-0.22,3.39,-52.3
1662,28.63,22.74,35,19995.74661,-0.22,3.41,-52.38
1663,28.61,22.75,35,20000.22888,-0.22,3.31,-52.26
1664,28.62,22.78,35,20004.13895,-0.21,3.36,-52.39
1665,28.65,22.72,35,19999.79019,-0.2,3.36,-52.38
1666,28.62,22.75,35,19994.73572,-0.24,3.41,-52.55
1667,28.56,22.72,35,20003.41415,-0.21,3.33,-52.53
1668,28.58,22.71,35,20003.10898,-0.3,3.49,-52.53
1669,28.63,22.74,35,19997.78748,-0.21,3.42,-52.53
1670,28.61,22.76,35,19995.8992,-0.26,3.48,-52.52
1671,28.62,22.75,35,20004.29153,-0.21,3.41,-52.51
1672,28.65,22.74,35,20002.74658,-0.24,3.41,-52.51
1673,28.62,22.81,35,19997.32971,-0.26,3.43,-52.82
1674,28.66,22.71,35,19995.63217,-0.21,3.4,-52.83
1675,28.68,22.74,35,20004.08173,-0.24,3.48,-52.84
1676,28.61,22.76,35,20003.22342,-0.21,3.46,-52.84
1677,28.62,22.78,35,19998.51227,-0.24,3.44,-52.85
1678,28.59,22.73,35,19994.73572,-0.25,3.5,-52.86
1679,28.61,22.71,35,20001.90735,-0.24,3.55,-52.84
1680,28.58,22.72,35,20004.40598,-0.21,3.52,-52.85
1681,28.64,22.75,35,20001.04904,-0.19,3.55,-52.86
1682,28.58,22.76,35,19995.88013,-0.18,3.53,-52.56
1683,28.54,22.72,35,19998.76022,-0.18,3.46,-52.54
1684,28.59,22.76,35,20004.32968,-0.2,3.5,-52.55
1685,28.59,22.78,35,20001.20163,-0.21,3.47,-52.56
1686,28.59,22.76,35,19995.84198,-0.24,3.56,-52.54
1687,28.62,22.72,35,19998.89374,-0.23,3.44,-52.53
1688,28.59,22.73,35,20004.4632,-0.23,3.47,-52.52
1689,28.61,22.7,35,20000.74387,-0.21,3.56,-52.48
1690,28.59,22.73,35,19995.82291,-0.24,3.58,-52.51
1691,28.62,22.83,35,20000.03815,-0.22,3.57,-52.52
1692,28.61,22.79,35,20003.71933,-0.22,3.57,-52.44
1693,28.63,22.72,35,20000.53406,-0.22,3.61,-52.49
1694,28.59,22.75,35,19995.46051,-0.22,3.54,-52.44
1695,28.62,22.75,35,20000.3624,-0.2,3.59,-52.53
1696,28.61,22.77,35,20004.59671,-0.2,3.62,-52.49
1697,28.62,22.74,35,20001.10626,-0.23,3.65,-52.54
1698,28.58,22.72,35,19995.93735,-0.18,3.55,-52.52
1699,28.66,22.75,35,19998.97003,-0.21,3.59,-52.5
1700,28.62,22.76,35,20004.36783,-0.2,3.62,-52.52
1701,28.66,22.75,35,20001.73569,-0.16,3.59,-52.84
1702,28.68,22.74,35,19996.60492,-0.21,3.59,-52.84
1703,28.64,22.76,35,19996.8338,-0.18,3.6,-52.83
1704,28.62,22.76,35,20003.98636,-0.22,3.66,-52.84
1705,28.64,22.8,35,20003.28064,-0.21,3.63,-52.81
1706,28.65,22.73,35,19997.88284,-0.26,3.64,-52.83
1707,28.62,22.72,35,19995.28885,-0.23,3.63,-52.8
1708,28.64,22.76,35,20003.20435,-0.19,3.59,-52.83
1709,28.65,22.73,35,20003.24249,-0.17,3.65,-52.83
1710,28.65,22.71,35,19998.74115,-0.13,3.59,-52.77
1711,28.66,22.71,35,19994.83109,-0.19,3.66,-52.52
1712,28.67,22.71,35,20002.84195,-0.21,3.69,-52.52
1713,28.6,22.71,35,20003.29971,-0.15,3.67,-52.56
1714,28.62,22.73,35,19998.09265,-0.13,3.65,-52.53
1715,28.69,22.76,35,19995.49866,-0.14,3.64,-52.53
1716,28.65,22.74,35,20002.47955,-0.15,3.64,-52.54
1717,28.62,22.74,35,20003.35693,-0.18,3.72,-52.56
1718,28.61,22.69,35,19999.02725,-0.2,3.68,-52.56
1719,28.69,22.77,35,19994.50684,-0.14,3.67,-52.55
1720,28.6,22.8,35,20000.97275,-0.16,3.63,-52.67
1721,28.69,22.78,35,20003.8147,-0.11,3.68,-52.62
1722,28.59,22.73,35,19999.3515,-0.11,3.62,-52.6
1723,28.62,22.7,35,19994.94553,-0.08,3.71,-52.61
1724,28.63,22.74,35,20001.43051,-0.08,3.68,-52.64
1725,28.64,22.75,35,20003.87192,-0.11,3.7,-52.63
1726,28.62,22.76,35,19998.7793,-0.08,3.68,-52.62
1727,28.61,22.77,35,19994.90738,-0.07,3.65,-52.6
1728,28.62,22.75,35,20003.28064,-0.07,3.6,-52.61
1729,28.65,22.76,35,20003.29971,-0.11,3.7,-52.62
1730,28.59,22.81,35,19997.67303,-0.15,3.73,-52.86
1731,28.62,22.76,35,19994.77386,-0.08,3.68,-52.8
1732,28.66,22.75,35,20003.64304,-0.12,3.67,-52.79
1733,28.62,22.73,35,20003.28064,-0.15,3.7,-52.79
1734,28.61,22.71,35,19998.16895,-0.17,3.67,-52.8
1735,28.62,22.78,35,19994.81201,-0.08,3.67,-52.82
1736,28.59,22.69,35,20004.08173,-0.09,3.71,-52.82
1737,28.62,22.73,35,20002.76566,-0.08,3.75,-52.81
1738,28.59,22.78,35,19997.15805,-0.08,3.71,-52.78
1739,28.66,22.75,35,19996.45233,-0.07,3.72,-53.13
1740,28.6,22.8,35,20004.44412,-0.17,3.79,-52.61
1741,28.69,22.75,35,20001.14441,-0.16,3.7,-52.51
1742,28.65,22.72,35,19995.88013,-0.13,3.75,-52.56
1743,28.6,22.75,35,19999.6376,-0.09,3.75,-52.52
1744,28.65,22.75,35,20004.3869,-0.13,3.77,-52.59
1745,28.62,22.69,35,19999.00818,-0.15,3.77,-52.54
1746,28.61,22.75,35,19995.11719,-0.1,3.76,-52.54
1747,28.62,22.71,35,20003.96729,-0.1,3.75,-52.63
1748,28.63,22.71,35,20003.26157,-0.12,3.72,-52.67
1749,28.63,22.77,35,19997.80655,-0.09,3.72,-52.41
1750,28.65,22.77,35,19994.44962,-0.07,3.68,-52.54
1751,28.64,22.69,35,20004.25339,-0.12,3.75,-52.51
1752,28.61,22.79,35,20003.01361,-0.13,3.75,-52.54
1753,28.63,22.73,35,19997.15805,-0.14,3.71,-52.55
1754,28.58,22.78,35,19995.8992,-0.12,3.76,-52.51
1755,28.61,22.75,35,20004.4632,-0.15,3.76,-52.52
1756,28.64,22.73,35,20002.86102,-0.11,3.74,-52.53
1757,28.6,22.74,35,19997.27249,-0.11,3.79,-52.5
1758,28.63,22.76,35,19995.70847,-0.14,3.79,-52.53
1759,28.68,22.69,35,20004.21524,-0.12,3.73,-52.83
1760,28.6,22.77,35,20003.28064,-0.07,3.79,-52.8
1761,28.62,22.74,35,19997.71118,-0.04,3.83,-52.85
1762,28.66,22.73,35,19995.17441,-0.04,3.81,-52.8
1763,28.62,22.75,35,20004.4632,-0.02,3.85,-52.81
1764,28.64,22.79,35,20003.05176,0,3.86,-52.85
1765,28.63,22.76,35,19996.5477,0,3.79,-52.85
1766,28.62,22.73,35,19996.1853,-0.05,3.77,-52.84
1767,28.61,22.76,35,20004.59671,-0.02,3.83,-52.83
1768,28.6,22.76,35,20003.47137,-0.04,3.78,-52.82
1769,28.63,22.74,35,19997.29156,-0.02,3.79,-52.64
1770,28.62,22.74,35,19995.11719,-0.04,3.77,-52.58
1771,28.61,22.71,35,20003.98636,-0.05,3.77,-52.64
1772,28.61,22.76,35,20003.50952,-0.01,3.84,-52.6
1773,28.67,22.73,35,19998.53134,-0.06,3.84,-52.7
1774,28.63,22.76,35,19994.75479,-0.04,3.84,-52.62
1775,28.68,22.74,35,20001.56403,-0.03,3.84,-52.63
1776,28.64,22.72,35,20004.04358,-0.01,3.78,-52.68
1777,28.64,22.77,35,19999.54224,-0.04,3.86,-53.11
1778,28.66,22.72,35,19995.327,-0.05,3.81,-52.83
1779,28.64,22.7,35,19999.65668,0,3.81,-52.83
1780,28.6,22.71,35,20004.76837,0.00999999999999998,3.93,-52.86
1781,28.59,22.74,35,20000.53406,-0.03,3.77,-52.81
1782,28.65,22.77,35,19995.40329,-0.03,3.92,-52.84
1783,28.66,22.71,35,19999.04633,-0.01,3.89,-52.82
1784,28.59,22.72,35,20004.50134,-0.08,3.84,-52.81
1785,28.62,22.75,35,20002.09808,-0.05,3.85,-52.86
1786,28.64,22.73,35,19997.31064,-0.03,3.89,-52.84
1787,28.61,22.72,35,19994.71664,-0.08,3.92,-52.86
1788,28.59,22.72,35,20003.26157,-0.07,3.88,-52.83
1789,28.62,22.77,35,20004.13895,-0.02,3.92,-52.82
1790,28.64,22.74,35,20001.12534,-0.05,3.89,-52.83
1791,28.66,22.71,35,19995.78476,-0.06,3.91,-52.83
1792,28.62,22.76,35,19996.77658,-0.05,3.92,-52.83
1793,28.64,22.77,35,20004.3869,0,3.87,-52.82
1794,28.65,22.73,35,20003.77655,-0.04,3.9,-52.8
1795,28.68,22.78,35,20000.13351,-0.09,4,-52.84
1796,28.61,22.74,35,19996.14716,-0.03,3.89,-52.82
1797,28.62,22.74,35,19997.06268,-0.04,3.95,-52.8
1798,28.66,22.75,35,20004.32968,-0.03,3.85,-52.81
1799,28.65,22.73,35,20002.99454,-0.05,4,-52.82
1800,28.59,22.69,35,19998.76022,-0.02,3.89,-52.8
1801,28.65,22.76,35,19995.327,0.00999999999999998,3.93,-52.81
1802,28.62,22.71,35,19998.49319,-0.02,3.92,-52.81
1803,28.65,22.77,35,20004.80652,0.00999999999999998,3.88,-52.82
1804,28.59,22.77,35,20002.84195,-0.01,4.01,-52.8
1805,28.69,22.72,35,19997.57767,-0.03,3.9,-52.82
1806,28.62,22.74,35,19994.52591,-0.04,3.92,-53.09
1807,28.61,22.7,35,20002.21252,0.00999999999999998,3.92,-52.92
1808,28.66,22.72,35,20003.91006,-0.05,3.94,-52.93
1809,28.62,22.72,35,20001.71661,0.00999999999999998,3.98,-52.98
1810,28.62,22.73,35,19996.81473,-0.07,3.95,-53.02
1811,28.66,22.75,35,19995.09811,-0.02,3.97,-52.99
1812,28.6,22.72,35,20002.93732,-0.03,4,-52.97
1813,28.63,22.73,35,20003.70026,-0.03,3.94,-53.01
1814,28.64,22.72,35,20000.32425,-0.01,4.01,-52.99
1815,28.67,22.68,35,19996.01364,-0.05,3.95,-53.01
1816,28.64,22.74,35,19995.8992,-0.02,3.97,-52.97
1817,28.55,22.75,35,20003.68118,-0.04,3.91,-52.96
1818,28.63,22.74,35,20003.37601,-0.06,3.92,-53.04
1819,28.61,22.66,35,19999.69482,-0.05,3.99,-53.05
1820,28.66,22.75,35,19995.51773,-0.05,3.95,-53.08
1821,28.58,22.75,35,19998.37875,-0.05,4.05,-53.1
1822,28.68,22.76,35,20004.17709,-0.03,4.03,-53.06
1823,28.6,22.72,35,20002.89917,-0.04,4.09,-53.06
1824,28.64,22.74,35,19997.40601,-0.07,3.99,-53.08
1825,28.64,22.73,35,19995.23163,-0.03,4.03,-52.87
1826,28.61,22.77,35,20003.58582,-0.06,4.02,-52.96
1827,28.64,22.76,35,20003.20435,-0.08,3.95,-52.96
1828,28.65,22.73,35,19998.37875,-0.03,4,-52.97
1829,28.62,22.69,35,19994.83109,0,4.01,-52.94
1830,28.65,22.78,35,20003.12805,-0.04,3.98,-52.96
1831,28.63,22.72,35,20003.01361,-0.05,3.91,-52.93
1832,28.63,22.7,35,19998.89374,-0.02,3.98,-52.95
1833,28.62,22.76,35,19994.77386,-0.02,3.98,-52.95
1834,28.64,22.72,35,20002.59399,-0.01,3.97,-52.98
1835,28.65,22.75,35,20003.68118,-0.05,4,-53.1
1836,28.64,22.67,35,19999.40872,-0.06,3.96,-53.09
1837,28.68,22.76,35,19995.17441,-0.06,4.01,-53.12
1838,28.62,22.79,35,19999.67575,0,4,-53.11
1839,28.66,22.76,35,20004.15802,-0.04,4.02,-53.09
1840,28.53,22.73,35,20002.00272,-0.07,4.16,-53.11
1841,28.64,22.69,35,19997.34879,-0.03,4.07,-53.08
1842,28.59,22.71,35,19995.65125,0.00999999999999998,4.09,-53.11
1843,28.69,22.72,35,20004.15802,-0.07,4.08,-53.08
1844,28.59,22.75,35,20003.29971,-0.05,4.07,-52.84
1845,28.6,22.74,35,19997.80655,-0.05,4.07,-52.84
1846,28.61,22.73,35,19995.21255,-0.03,4.02,-52.82
1847,28.66,22.73,35,20003.35693,-0.1,4,-52.84
1848,28.62,22.74,35,20003.49045,-0.04,4.11,-52.83
1849,28.62,22.76,35,19998.89374,-0.03,4.1,-52.85
1850,28.61,22.73,35,19994.77386,-0.05,4.07,-52.86
1851,28.61,22.74,35,20001.8692,-0.05,4.03,-52.82
1852,28.64,22.73,35,20004.29153,-0.03,4.12,-52.85
1853,28.69,22.75,35,20000.80109,-0.01,4.07,-52.83
1854,28.69,22.75,35,19995.70847,-0.08,4.01,-52.86
1855,28.66,22.71,35,19998.24524,-0.06,4.03,-52.85
1856,28.62,22.72,35,20004.55856,-0.01,4.1,-52.86
1857,28.63,22.73,35,20001.77383,0,4.04,-52.84
1858,28.64,22.71,35,19996.24252,0.00999999999999998,4.05,-52.82
1859,28.65,22.74,35,19996.75751,-0.02,4,-52.82
1860,28.61,22.68,35,20004.44412,-0.03,4.04,-52.83
1861,28.58,22.76,35,20002.32697,-0.01,4.07,-52.81
1862,28.6,22.73,35,19995.78476,0,4.1,-52.84
1863,28.65,22.74,35,19997.17712,0.02,4.12,-52.93
1864,28.6,22.7,35,20004.53949,0.00999999999999998,4.09,-52.94
1865,28.68,22.68,35,20001.54495,-0.01,4.07,-52.89
1866,28.62,22.72,35,19995.40329,0,4.06,-52.91
1867,28.61,22.75,35,20000.38147,0,4.12,-52.92
1868,28.63,22.76,35,20004.00543,-0.01,4.19,-52.91
1869,28.62,22.76,35,20000.80109,-0.01,4.04,-52.92
1870,28.61,22.75,35,19995.6131,-0.03,4.11,-52.95
1871,28.62,22.72,35,19999.69482,0.02,4.09,-52.93
1872,28.66,22.73,35,20004.48227,-0.02,4.16,-52.94
1873,28.66,22.73,35,20001.48773,0,4.1,-52.64
1874,28.54,22.72,35,19995.86105,0.03,4.07,-52.67
1875,28.62,22.71,35,19999.38965,0.02,4.12,-52.68
1876,28.64,22.7,35,20004.36783,-0.01,4.14,-52.66
1877,28.62,22.76,35,20000.85831,-0.01,4.15,-52.69
1878,28.66,22.75,35,19995.13626,-0.02,4.14,-52.68
1879,28.6,22.76,35,20000.15259,-0.04,4.16,-52.73
1880,28.62,22.76,35,20004.29153,-0.02,4.09,-52.7
1881,28.58,22.74,35,19999.82834,-0.05,4.14,-52.76
1882,28.6,22.74,35,19994.9646,-0.06,4.08,-52.96
1883,28.66,22.74,35,20003.94821,-0.01,4.1,-52.84
1884,28.64,22.71,35,20003.24249,-0.01,4.09,-52.83
1885,28.68,22.72,35,19997.65396,0,4.13,-52.84
1886,28.6,22.7,35,19996.96732,-0.03,4.15,-52.86
1887,28.62,22.74,35,20004.53949,-0.03,4.14,-52.85
1888,28.62,22.67,35,20000.53406,-0.01,4.19,-52.86
1889,28.66,22.7,35,19995.09811,-0.04,4.17,-52.85
1890,28.63,22.77,35,20002.63214,-0.05,4.14,-52.86
1891,28.59,22.76,35,20002.76566,-0.06,4.11,-52.83
1892,28.62,22.75,35,19997.27249,-0.05,4.15,-52.96
1893,28.59,22.68,35,19995.57495,-0.01,4.17,-52.93
1894,28.58,22.72,35,20003.96729,-0.06,4.17,-52.93
1895,28.62,22.67,35,20002.76566,-0.08,4.23,-52.91
1896,28.64,22.74,35,19998.01636,-0.04,4.24,-52.96
1897,28.64,22.72,35,19995.70847,-0.05,4.18,-52.95
1898,28.61,22.73,35,20003.66211,-0.06,4.17,-52.95
1899,28.66,22.7,35,20003.0899,-0.03,4.17,-52.92
1900,28.67,22.72,35,19998.93188,-0.03,4.16,-52.95
1901,28.56,22.72,35,19994.6785,-0.01,4.17,-52.97
1902,28.64,22.72,35,20002.68936,-0.03,4.17,-52.95
1903,28.59,22.76,35,20003.07083,-0.03,4.17,-52.94
1904,28.6,22.8,35,19998.83652,-0.04,4.2,-52.96
1905,28.62,22.73,35,19994.98367,-0.05,4.19,-52.94
1906,28.61,22.73,35,20002.21252,-0.02,4.18,-52.96
1907,28.61,22.72,35,20003.60489,-0.01,4.2,-52.95
1908,28.66,22.71,35,19998.95096,-0.01,4.22,-52.94
1909,28.6,22.75,35,19994.85016,0,4.15,-52.92
1910,28.62,22.71,35,19998.97003,-0.01,4.2,-52.92
1911,28.66,22.73,35,20004.4632,-0.02,4.22,-53.12
1912,28.62,22.72,35,20001.44958,0,4.19,-53.1
1913,28.68,22.75,35,19996.01364,0.00999999999999998,4.24,-53.11
1914,28.59,22.77,35,19995.74661,-0.02,4.25,-53.1
1915,28.62,22.78,35,20004.00543,-0.03,4.24,-53.12
1916,28.66,22.7,35,20002.97546,-0.01,4.24,-53.1
1917,28.65,22.77,35,19998.76022,-0.03,4.27,-53.1
1918,28.63,22.72,35,19995.28885,0.04,4.2,-53.09
1919,28.69,22.73,35,20000.59128,0.02,4.22,-53.09
1920,28.64,22.72,35,20003.87192,0.04,4.23,-53.14
1921,28.64,22.74,35,20001.48773,-0.02,4.22,-53.09
1922,28.63,22.72,35,19996.2616,-0.01,4.21,-53.11
1923,28.63,22.75,35,19999.59946,-0.01,4.19,-53.11
1924,28.66,22.71,35,20004.44412,0.02,4.21,-53.15
1925,28.68,22.76,35,20000.19073,-0.01,4.18,-53.16
1926,28.63,22.72,35,19995.44144,0,4.22,-53.14
1927,28.61,22.68,35,20000.62943,0,4.2,-53.15
1928,28.6,22.71,35,20003.71933,-0.01,4.18,-53.16
1929,28.66,22.76,35,20000.34332,0.00999999999999998,4.24,-53.13
1930,28.59,22.78,35,19995.51773,-0.01,4.19,-53.15
1931,28.62,22.8,35,19999.6376,-0.02,4.24,-53.17
1932,28.6,22.72,35,20004.73022,0.00999999999999998,4.21,-53.1
1933,28.59,22.79,35,20001.33514,0.00999999999999998,4.23,-53.13
1934,28.66,22.72,35,19996.14716,-0.01,4.22,-53.17
1935,28.66,22.73,35,19997.31064,-0.02,4.25,-53.15
1936,28.62,22.7,35,20004.63486,-0.01,4.22,-53.15
1937,28.59,22.77,35,20001.83105,-0.03,4.25,-53.15
1938,28.66,22.72,35,19996.71936,-0.03,4.21,-53.2
1939,28.63,22.71,35,19995.26978,-0.06,4.27,-53.05
1940,28.65,22.71,35,20003.91006,0,4.25,-53.14
1941,28.64,22.68,35,20002.76566,-0.03,4.28,-53.14
1942,28.67,22.74,35,19998.1308,-0.02,4.23,-53.16
1943,28.62,22.72,35,19995.46051,-0.01,4.25,-53.16
1944,28.62,22.74,35,20004.04358,0,4.22,-53.15
1945,28.57,22.74,35,20002.89917,-0.03,4.31,-53.13
1946,28.66,22.72,35,19997.61581,-0.01,4.25,-53.13
1947,28.64,22.73,35,19995.46051,0.04,4.25,-53.11
1948,28.66,22.73,35,20004.71115,-0.04,4.23,-53.12
1949,28.64,22.73,35,20002.70844,-0.02,4.22,-53.37
1950,28.65,22.72,35,19997.02454,-0.01,4.31,-52.87
1951,28.59,22.74,35,19995.36514,0,4.29,-52.92
1952,28.6,22.77,35,20004.34875,-0.05,4.33,-52.95
1953,28.59,22.78,35,20002.44141,-0.08,4.31,-52.94
1954,28.61,22.74,35,19996.96732,-0.04,4.29,-52.9
1955,28.65,22.7,35,19995.72754,-0.07,4.31,-52.92
1956,28.64,22.77,35,20004.25339,-0.07,4.33,-52.92
1957,28.62,22.73,35,20002.28882,-0.04,4.27,-52.95
1958,28.62,22.71,35,19996.87195,-0.11,4.32,-53.41
1959,28.58,22.72,35,19997.34879,-0.11,4.34,-52.96
1960,28.66,22.72,35,20004.4632,-0.08,4.28,-52.96
1961,28.63,22.75,35,20002.26974,-0.08,4.28,-52.95
1962,28.62,22.75,35,19996.43326,-0.06,4.26,-52.93
1963,28.64,22.75,35,19997.44415,-0.07,4.25,-52.93
1964,28.66,22.72,35,20004.25339,-0.11,4.36,-52.93
1965,28.62,22.76,35,20001.04904,-0.1,4.34,-52.93
1966,28.62,22.69,35,19995.38422,-0.07,4.3,-52.95
1967,28.64,22.76,35,20002.26974,-0.11,4.33,-52.91
1968,28.67,22.73,35,20004.02451,-0.11,4.29,-53.12
1969,28.67,22.72,35,19999.19891,-0.07,4.29,-53.15
1970,28.61,22.71,35,19994.92645,-0.08,4.29,-53.14
1971,28.64,22.72,35,20003.03268,-0.08,4.39,-53.15
1972,28.69,22.73,35,20003.18527,-0.09,4.33,-53.14
1973,28.64,22.75,35,19998.01636,-0.07,4.29,-53.15
1974,28.58,22.75,35,19995.05997,-0.1,4.31,-53.12
1975,28.62,22.71,35,20003.22342,-0.07,4.32,-53.16
1976,28.64,22.73,35,20002.93732,-0.07,4.31,-53.16
1977,28.64,22.69,35,19998.14987,-0.08,4.35,-53.13
1978,28.65,22.69,35,19995.5368,-0.1,4.4,-52.92
1979,28.66,22.73,35,20003.68118,-0.07,4.38,-52.92
1980,28.69,22.73,35,20002.55585,-0.06,4.37,-52.91
1981,28.64,22.76,35,19996.71936,-0.08,4.26,-52.92
1982,28.65,22.73,35,19997.23434,-0.07,4.34,-52.91
1983,28.66,22.72,35,20004.19617,-0.06,4.35,-52.93
1984,28.66,22.7,35,20000.9346,-0.08,4.37,-52.95
1985,28.62,22.68,35,19995.57495,-0.08,4.27,-52.95
1986,28.61,22.76,35,20001.27792,-0.1,4.41,-52.9
1987,28.65,22.7,35,20003.64304,-0.09,4.34,-53.14
1988,28.64,22.69,35,19998.26431,-0.08,4.4,-53.12
1989,28.65,22.71,35,19995.11719,-0.07,4.42,-53.12
1990,28.62,22.75,35,20004.04358,-0.06,4.4,-53.11
1991,28.64,22.73,35,20002.25067,-0.06,4.42,-53.15
1992,28.65,22.71,35,19996.37604,-0.07,4.43,-53.14
1993,28.64,22.68,35,19997.94006,-0.07,4.42,-53.12
1994,28.65,22.69,35,20003.98636,-0.07,4.42,-53.11
1995,28.61,22.74,35,20000.55313,-0.07,4.35,-53.14
1996,28.68,22.75,35,19995.17441,-0.02,4.34,-53.15
1997,28.64,22.74,35,20001.96457,-0.06,4.33,-52.92
1998,28.63,22.65,35,20003.4523,-0.04,4.36,-52.92
1999,28.62,22.67,35,19998.58856,-0.06,4.38,-52.94
2000,28.64,22.77,35,19995.84198,-0.01,4.37,-52.94
2001,28.64,22.75,35,20003.96729,-0.07,4.37,-52.92
2002,28.58,22.72,35,20002.34604,-0.04,4.37,-52.97
2003,28.64,22.78,35,19996.96732,-0.06,4.37,-52.9
2004,28.6,22.72,35,19997.17712,-0.07,4.4,-52.92
2005,28.6,22.72,35,20004.00543,-0.03,4.41,-52.93
2006,28.65,22.72,35,19999.84741,-0.02,4.42,-52.93
2007,28.65,22.71,35,19995.19348,-0.05,4.37,-52.92
2008,28.61,22.65,35,20002.34604,-0.03,4.35,-52.9
2009,28.64,22.73,35,20003.14713,-0.07,4.45,-52.9
2010,28.61,22.76,35,19997.90192,-0.05,4.48,-52.89
2011,28.61,22.71,35,19995.36514,-0.01,4.36,-52.88
2012,28.6,22.75,35,20004.29153,-0.07,4.44,-52.87
2013,28.63,22.73,35,20002.70844,-0.05,4.42,-52.95
2014,28.61,22.73,35,19996.94824,-0.05,4.45,-52.92
2015,28.62,22.75,35,19995.30792,-0.05,4.47,-52.89
2016,28.66,22.73,35,20003.8147,-0.02,4.48,-53.1
2017,28.65,22.71,35,20003.37601,-0.09,4.52,-53.1
2018,28.65,22.69,35,19998.11172,-0.09,4.55,-53.09
2019,28.64,22.69,35,19995.04089,-0.1,4.51,-53.1
2020,28.62,22.72,35,20002.74658,-0.06,4.37,-53.11
2021,28.65,22.72,35,20004.00543,-0.07,4.36,-53.16
2022,28.68,22.79,35,20000.30518,-0.08,4.49,-53.12
2023,28.63,22.71,35,19995.74661,-0.07,4.54,-53.16
2024,28.61,22.72,35,19997.90192,-0.05,4.42,-53.16
2025,28.64,22.76,35,20003.98636,-0.02,4.48,-53.14
2026,28.61,22.73,35,20002.05994,-0.04,4.43,-53.14
2027,28.66,22.71,35,19996.24252,-0.07,4.55,-53.14
2028,28.63,22.76,35,19995.19348,-0.04,4.49,-53.18
2029,28.63,22.72,35,20003.58582,-0.1,4.51,-53.17
2030,28.61,22.73,35,20003.8147,-0.06,4.55,-53.16
2031,28.66,22.73,35,19999.92371,-0.07,4.45,-53.14
2032,28.64,22.71,35,19995.40329,-0.07,4.4,-53.15
2033,28.64,22.72,35,19996.58585,-0.1,4.57,-53.12
2034,28.66,22.73,35,20003.58582,-0.07,4.41,-53.14
2035,28.66,22.71,35,20003.7384,-0.04,4.48,-53.29
2036,28.66,22.76,35,19999.84741,-0.09,4.38,-53.32
2037,28.65,22.71,35,19995.80383,-0.06,4.54,-53.28
2038,28.62,22.75,35,19995.88013,-0.09,4.45,-53.35
2039,28.6,22.71,35,20004.57764,-0.11,4.51,-53.36
2040,28.6,22.68,35,20003.12805,-0.08,4.43,-53.36
2041,28.65,22.68,35,19998.89374,-0.05,4.52,-53.35
2042,28.67,22.75,35,19995.23163,-0.05,4.43,-53.36
2043,28.63,22.71,35,19998.703,-0.07,4.55,-53.38
2044,28.59,22.77,35,20004.84467,-0.07,4.55,-53.12
2045,28.68,22.72,35,20003.0899,-0.09,4.42,-53.16
2046,28.65,22.76,35,19997.27249,-0.1,4.49,-53.12
2047,28.62,22.72,35,19995.13626,-0.09,4.51,-53.16
2048,28.65,22.77,35,20003.92914,-0.1,4.5,-53.14
2049,28.63,22.78,35,20003.41415,-0.09,4.59,-53.14
2050,28.63,22.71,35,19999.50409,-0.05,4.55,-53.12
